請求コード,品名,分類
622452501,アマルエット配合錠２番「ＴＣＫ」,dl
622452601,アマルエット配合錠３番「ＴＣＫ」,dl
622452701,アマルエット配合錠４番「ＴＣＫ」,dl
622453001,アマルエット配合錠１番「ＤＳＥＰ」,dl
622453101,アマルエット配合錠２番「ＤＳＥＰ」,dl
622453201,アマルエット配合錠３番「ＤＳＥＰ」,dl
622453301,アマルエット配合錠４番「ＤＳＥＰ」,dl
622456901,アマルエット配合錠１番「サワイ」,dl
622457001,アマルエット配合錠２番「サワイ」,dl
622457101,アマルエット配合錠３番「サワイ」,dl
622457201,アマルエット配合錠４番「サワイ」,dl
622461101,アマルエット配合錠１番「サンド」,dl
622461201,アマルエット配合錠２番「サンド」,dl
622461301,アマルエット配合錠３番「サンド」,dl
622461401,アマルエット配合錠４番「サンド」,dl
622462701,アマルエット配合錠１番「ＥＥ」,dl
622462801,アマルエット配合錠２番「ＥＥ」,dl
622462901,アマルエット配合錠３番「ＥＥ」,dl
622463001,アマルエット配合錠４番「ＥＥ」,dl
622465301,アマルエット配合錠１番「日医工」,dl
622465401,アマルエット配合錠２番「日医工」,dl
622465501,アマルエット配合錠３番「日医工」,dl
622465601,アマルエット配合錠４番「日医工」,dl
622467801,アマルエット配合錠１番「ニプロ」,dl
622467901,アマルエット配合錠２番「ニプロ」,dl
622468001,アマルエット配合錠３番「ニプロ」,dl
622468101,アマルエット配合錠４番「ニプロ」,dl
621932701,カデュエット配合錠１番,dl
621932801,カデュエット配合錠２番,dl
621932901,カデュエット配合錠３番,dl
621933001,カデュエット配合錠４番,dl
620000054,シンバスタチン錠５ｍｇ「ＯＨＡＲＡ」,dl
620002049,シンバスタチン錠１０ｍｇ「ＯＨＡＲＡ」,dl
620002050,シンバスタチン錠２０ｍｇ「ＯＨＡＲＡ」,dl
620006681,プラバスタチンＮａ塩錠１０ｍｇ「ＫＨ」,dl
620009218,クロフィブラートカプセル２５０ｍｇ「トーワ」,dl
620339501,ベザフィブラート徐放錠２００ｍｇ「ＡＦＰ」,dl
620339603,ベザフィブラート徐放錠２００ｍｇ「武田テバ」,dl
620340602,ベザフィブラートＳＲ錠２００ｍｇ「タナベ」,dl
620341001,ベザフィブラート徐放錠１００ｍｇ「ＡＦＰ」,dl
620341102,ベザフィブラート徐放錠１００ｍｇ「武田テバ」,dl
621528401,プラバスタチンナトリウム錠５ｍｇ「ＹＤ」,dl
621528501,プラバスタチンナトリウム錠１０ｍｇ「ＹＤ」,dl
621534003,シンバスタチン錠５ｍｇ「武田テバ」,dl
621623603,シンバスタチン錠１０ｍｇ「武田テバ」,dl
621955101,リポバトール錠２０　２０ｍｇ,dl
621959902,イコサペント酸エチル粒状カプセル３００ｍｇ「日本臓器」,dl
621960002,イコサペント酸エチル粒状カプセル６００ｍｇ「日本臓器」,dl
621960102,イコサペント酸エチル粒状カプセル９００ｍｇ「日本臓器」,dl
621981401,プラバスタチンＮａ塩錠５ｍｇ「ＫＨ」,dl
622096101,ベザフィブラートＳＲ錠１００ｍｇ「タナベ」,dl
622102502,シンバスタチン錠２０ｍｇ「武田テバ」,dl
622180601,アトルバスタチン錠５ｍｇ「明治」,dl
622180701,アトルバスタチン錠１０ｍｇ「明治」,dl
622315600,シンバスタチン２０ｍｇ錠,dl
622660001,ロスバスタチン錠２．５ｍｇ「フェルゼン」,dl
622660101,ロスバスタチン錠５ｍｇ「フェルゼン」,dl
622665901,ピタバスタチンカルシウムＯＤ錠１ｍｇ「ＫＯＧ」,dl
622666001,ピタバスタチンカルシウムＯＤ錠２ｍｇ「ＫＯＧ」,dl
622666101,ピタバスタチンカルシウムＯＤ錠４ｍｇ「ＫＯＧ」,dl
622691000,シンバスタチン２０ｍｇ錠,dl
622691800,ピタバスタチンカルシウム２ｍｇ錠,dl
622728600,ベザフィブラート２００ｍｇ徐放錠,dl
622728700,ベザフィブラート１００ｍｇ徐放錠,dl
622803401,ロスバスタチン錠２．５ｍｇ「明治」,dl
622803501,ロスバスタチン錠５ｍｇ「明治」,dl
622803601,ロスバスタチンＯＤ錠２．５ｍｇ「明治」,dl
622803701,ロスバスタチンＯＤ錠５ｍｇ「明治」,dl
610406390,ベイスン錠０．２　０．２ｍｇ,dm
610406391,ベイスン錠０．３　０．３ｍｇ,dm
610412056,グリベンクラミド錠１．２５ｍｇ「ＥＭＥＣ」,dm
610432026,スターシス錠３０ｍｇ,dm
610432027,スターシス錠９０ｍｇ,dm
610432032,ファスティック錠３０　３０ｍｇ,dm
610432033,ファスティック錠９０　９０ｍｇ,dm
610432040,アクトス錠１５　１５ｍｇ,dm
610432041,アクトス錠３０　３０ｍｇ,dm
610443002,アマリール１ｍｇ錠,dm
610443003,アマリール３ｍｇ錠,dm
613960002,オイグルコン錠１．２５ｍｇ,dm
613960003,オイグルコン錠２．５ｍｇ,dm
613960008,クロルプロパミド錠　２５０ｍｇ,dm
613960017,ジメリン錠２５０ｍｇ,dm
613960026,トルブタミド,dm
613960027,トルブタミド錠　２５０ｍｇ,dm
613960028,トルブタミド錠　５００ｍｇ,dm
613960038,パミルコン錠１．２５ｍｇ,dm
613960039,パミルコン錠２．５ｍｇ,dm
613960081,グルコバイ錠５０ｍｇ,dm
613960082,グルコバイ錠１００ｍｇ,dm
620000048,ジメリン錠５００ｍｇ,dm
620001907,グルファスト錠５ｍｇ,dm
620001908,グルファスト錠１０ｍｇ,dm
620002031,グリミクロンＨＡ錠２０ｍｇ,dm
620002032,グリミクロン錠４０ｍｇ,dm
620002120,ベイスンＯＤ錠０．２　０．２ｍｇ,dm
620002121,ベイスンＯＤ錠０．３　０．３ｍｇ,dm
620002841,ボグリボース錠０．２「タツミ」　０．２ｍｇ,dm
620002843,ボグリボース錠０．２ｍｇ「トーワ」,dm
620002845,ボグリボース錠０．３「タツミ」　０．３ｍｇ,dm
620002847,ボグリボース錠０．３ｍｇ「トーワ」,dm
620003127,セイブル錠２５ｍｇ,dm
620003128,セイブル錠５０ｍｇ,dm
620003129,セイブル錠７５ｍｇ,dm
620003159,ダオニール錠１．２５ｍｇ,dm
620003160,ダオニール錠２．５ｍｇ,dm
620003947,グリクラジド錠２０ｍｇ「ＮＰ」,dm
620003948,グリクラジド錠４０ｍｇ「ＮＰ」,dm
620004045,ベグリラート錠０．２ｍｇ,dm
620004046,ベグリラート錠０．３ｍｇ,dm
620004069,ボグリボースＯＤフィルム０．２「ＱＱ」　０．２ｍｇ,dm
620004070,ボグリボースＯＤフィルム０．３「ＱＱ」　０．３ｍｇ,dm
620004071,ボグリボース錠０．２「ＯＭＥ」　０．２ｍｇ,dm
620004072,ボグリボース錠０．２ｍｇ「ＮＰ」,dm
620004073,ボグリボース錠０．３「ＯＭＥ」　０．３ｍｇ,dm
620004074,ボグリボース錠０．３ｍｇ「ＮＰ」,dm
620004480,グリコラン錠２５０ｍｇ,dm
620004502,ジベトス錠５０ｍｇ,dm
620005557,ボグリボースＯＤ錠０．２ｍｇ「ＭＥＤ」,dm
620005558,ボグリボースＯＤ錠０．２ｍｇ「ケミファ」,dm
620005559,ボグリボースＯＤ錠０．２ｍｇ「サワイ」,dm
620005560,ボグリボースＯＤ錠０．２ｍｇ「タイヨー」,dm
620005561,ボグリボースＯＤ錠０．２ｍｇ「トーワ」,dm
620005562,ボグリボースＯＤ錠０．３ｍｇ「ＭＥＤ」,dm
620005563,ボグリボースＯＤ錠０．３ｍｇ「ケミファ」,dm
620005564,ボグリボースＯＤ錠０．３ｍｇ「サワイ」,dm
620005565,ボグリボースＯＤ錠０．３ｍｇ「タイヨー」,dm
620005566,ボグリボースＯＤ錠０．３ｍｇ「トーワ」,dm
620005570,メトホルミン塩酸塩錠２５０ｍｇ「トーワ」,dm
620005979,ジベトンＳ腸溶錠５０ｍｇ,dm
620006030,デアメリンＳ錠２５０ｍｇ,dm
620006890,グリベンクラミド錠２．５ｍｇ「トーワ」,dm
620008071,ボグリボースＯＤ錠０．２ｍｇ「ＭＥＥＫ」,dm
620008072,ボグリボースＯＤ錠０．２ｍｇ「タカタ」,dm
620008073,ボグリボースＯＤ錠０．２ｍｇ「日医工」,dm
620008074,ボグリボースＯＤ錠０．３ｍｇ「ＭＥＥＫ」,dm
620008075,ボグリボースＯＤ錠０．３ｍｇ「タカタ」,dm
620008076,ボグリボースＯＤ錠０．３ｍｇ「日医工」,dm
620008726,ボグリボース錠０．２ｍｇ「ＭＥＥＫ」,dm
620008727,ボグリボース錠０．２ｍｇ「ＭＥＤ」,dm
620008728,ボグリボース錠０．３ｍｇ「ＭＥＥＫ」,dm
620008729,ボグリボース錠０．３ｍｇ「ＭＥＤ」,dm
620009209,アベマイド錠２５０ｍｇ,dm
620009288,アカルボース錠５０ｍｇ「ＮＳ」,dm
620009289,アカルボース錠５０ｍｇ「ＪＧ」,dm
620009290,アカルボース錠５０ｍｇ「日医工」,dm
620009291,アカルボース錠５０ｍｇ「ＢＭＤ」,dm
620009292,アカルボース錠５０ｍｇ「ＹＤ」,dm
620009293,アカルボース錠１００ｍｇ「ＮＳ」,dm
620009294,アカルボース錠１００ｍｇ「ＪＧ」,dm
620009295,アカルボース錠１００ｍｇ「日医工」,dm
620009296,アカルボース錠１００ｍｇ「ＢＭＤ」,dm
620009297,アカルボース錠１００ｍｇ「ＹＤ」,dm
620871407,グリベンクラミド錠１．２５ｍｇ「武田テバ」,dm
620871601,グリベンクラミド錠１．２５ｍｇ「三和」,dm
620871907,グリベンクラミド錠２．５ｍｇ「武田テバ」,dm
620872002,グリベンクラミド錠２．５ｍｇ「サワイ」,dm
620872003,グリベンクラミド錠２．５ｍｇ「三和」,dm
620872004,グリベンクラミド錠２．５ｍｇ「タイヨー」,dm
620872009,グリベンクラミド錠２．５ｍｇ「日医工」,dm
620872016,グリベンクラミド錠２．５ｍｇ「ＪＧ」,dm
620873202,グリクラジド錠４０ｍｇ「ＫＮ」,dm
620873301,グリクラジド錠４０ｍｇ「サワイ」,dm
620873402,グリクラジド錠４０ｍｇ「トーワ」,dm
620873702,グリクラジド錠４０ｍｇ「日新」,dm
621665301,ボグリボース錠０．２ｍｇ「タイヨー」,dm
621665401,ボグリボース錠０．３ｍｇ「タイヨー」,dm
621673501,ボグリボース錠０．２ｍｇ「日医工」,dm
621673601,ボグリボース錠０．３ｍｇ「日医工」,dm
621676001,メトホルミン塩酸塩錠２５０ｍｇ「ＳＮ」,dm
621683401,ボグリボース錠０．２ｍｇ「タカタ」,dm
621683501,ボグリボース錠０．３ｍｇ「タカタ」,dm
621689001,ボグリボース錠０．２ｍｇ「ＹＤ」,dm
621689101,ボグリボース錠０．３ｍｇ「ＹＤ」,dm
621689303,ボグリボース錠０．２ｍｇ「ＮＳ」,dm
621689403,ボグリボース錠０．３ｍｇ「ＮＳ」,dm
621690203,ボグリボース錠０．２ｍｇ「ＪＧ」,dm
621690303,ボグリボース錠０．３ｍｇ「ＪＧ」,dm
621690402,ボグリボース錠０．２ｍｇ「杏林」,dm
621690502,ボグリボース錠０．３ｍｇ「杏林」,dm
621690901,ボグリボース錠０．２ｍｇ「ケミファ」,dm
621691001,ボグリボース錠０．３ｍｇ「ケミファ」,dm
621691201,ボグリボース錠０．２ｍｇ「サワイ」,dm
621691601,ボグリボース錠０．３ｍｇ「サワイ」,dm
621784902,アカルボース錠５０ｍｇ「テバ」,dm
621785002,アカルボース錠１００ｍｇ「テバ」,dm
621896402,アカルボースＯＤ錠５０ｍｇ「テバ」,dm
621896502,アカルボースＯＤ錠１００ｍｇ「テバ」,dm
621937101,グルコバイＯＤ錠５０ｍｇ,dm
621937201,グルコバイＯＤ錠１００ｍｇ,dm
621942102,アカルボース錠５０ｍｇ「ファイザー」,dm
621942202,アカルボース錠１００ｍｇ「ファイザー」,dm
621943301,ボグリボースＯＤ錠０．２ｍｇ「マイラン」,dm
621943401,ボグリボースＯＤ錠０．３ｍｇ「マイラン」,dm
621950901,ジャヌビア錠２５ｍｇ,dm
621951001,ジャヌビア錠５０ｍｇ,dm
621951101,ジャヌビア錠１００ｍｇ,dm
621953301,ベグリラートＯＤ錠０．２ｍｇ,dm
621953401,ベグリラートＯＤ錠０．３ｍｇ,dm
621958701,アカルボース錠５０ｍｇ「サワイ」,dm
621958801,アカルボース錠１００ｍｇ「サワイ」,dm
621970601,グラクティブ錠２５ｍｇ,dm
621970701,グラクティブ錠５０ｍｇ,dm
621970801,グラクティブ錠１００ｍｇ,dm
621974701,メトグルコ錠２５０ｍｇ,dm
621980701,エクア錠５０ｍｇ,dm
621982701,アマリール０．５ｍｇ錠,dm
621986001,ネシーナ錠６．２５ｍｇ,dm
621986101,ネシーナ錠１２．５ｍｇ,dm
621986201,ネシーナ錠２５ｍｇ,dm
621986301,メタクト配合錠ＬＤ,dm
621986401,メタクト配合錠ＨＤ,dm
621990901,アクトスＯＤ錠１５　１５ｍｇ,dm
621991001,アクトスＯＤ錠３０　３０ｍｇ,dm
621997001,グリメピリド錠１ｍｇ「ＢＭＤ」,dm
621997101,グリメピリド錠３ｍｇ「ＢＭＤ」,dm
621998701,グリメピリド錠１ｍｇ「ＥＭＥＣ」,dm
621998801,グリメピリド錠３ｍｇ「ＥＭＥＣ」,dm
621998901,グリメピリドＯＤ錠１ｍｇ「ＥＭＥＣ」,dm
621999001,グリメピリドＯＤ錠３ｍｇ「ＥＭＥＣ」,dm
621999301,グリメピリド錠１ｍｇ「オーハラ」,dm
621999401,グリメピリド錠３ｍｇ「オーハラ」,dm
621999701,グリメピリド錠１ｍｇ「ＹＤ」,dm
621999801,グリメピリド錠３ｍｇ「ＹＤ」,dm
622000601,グリメピリド錠１ｍｇ「アメル」,dm
622000701,グリメピリド錠３ｍｇ「アメル」,dm
622001701,グリメピリド錠１ｍｇ「ＴＣＫ」,dm
622001801,グリメピリド錠３ｍｇ「ＴＣＫ」,dm
622004702,グリメピリド錠１ｍｇ「Ｍｅ」,dm
622004802,グリメピリド錠３ｍｇ「Ｍｅ」,dm
622005501,グリメピリド錠１ｍｇ「日新」,dm
622005601,グリメピリド錠３ｍｇ「日新」,dm
622005802,グリクラジド錠２０ｍｇ「日新」,dm
622008502,アカルボースＯＤ錠５０ｍｇ「ファイザー」,dm
622008602,アカルボースＯＤ錠１００ｍｇ「ファイザー」,dm
622009802,グリベンクラミド錠１．２５ｍｇ「サワイ」,dm
622009901,グリメピリド錠１ｍｇ「サワイ」,dm
622010001,グリメピリド錠３ｍｇ「サワイ」,dm
622011401,グリメピリド錠１ｍｇ「ＫＮ」,dm
622011501,グリメピリド錠３ｍｇ「ＫＮ」,dm
622011601,グリメピリドＯＤ錠１ｍｇ「ＫＮ」,dm
622011701,グリメピリドＯＤ錠３ｍｇ「ＫＮ」,dm
622013401,グリベンクラミド錠１．２５ｍｇ「トーワ」,dm
622013501,グリメピリド錠１ｍｇ「トーワ」,dm
622013601,グリメピリド錠３ｍｇ「トーワ」,dm
622016001,グリメピリド錠１ｍｇ「科研」,dm
622016101,グリメピリド錠３ｍｇ「科研」,dm
622017301,グリメピリド錠０．５ｍｇ「三和」,dm
622017401,グリメピリド錠１ｍｇ「三和」,dm
622017501,グリメピリド錠３ｍｇ「三和」,dm
622017901,グリメピリド錠１ｍｇ「タナベ」,dm
622018001,グリメピリド錠３ｍｇ「タナベ」,dm
622018802,グリベンクラミド錠１．２５ｍｇ「ＪＧ」,dm
622020903,グリメピリド錠１ｍｇ「ＴＹＫ」,dm
622021003,グリメピリド錠３ｍｇ「ＴＹＫ」,dm
622021801,グリメピリド錠１ｍｇ「ＡＦＰ」,dm
622021901,グリメピリド錠３ｍｇ「ＡＦＰ」,dm
622022001,グリメピリドＯＤ錠１ｍｇ「ＡＦＰ」,dm
622022101,グリメピリドＯＤ錠３ｍｇ「ＡＦＰ」,dm
622023501,グリメピリド錠１ｍｇ「ＪＧ」,dm
622023601,グリメピリド錠３ｍｇ「ＪＧ」,dm
622025201,グリメピリド錠１ｍｇ「ケミファ」,dm
622025301,グリメピリド錠３ｍｇ「ケミファ」,dm
622025801,グリメピリド錠１ｍｇ「ＡＡ」,dm
622025901,グリメピリド錠３ｍｇ「ＡＡ」,dm
622026501,グリメピリド錠１ｍｇ「ＺＥ」,dm
622026601,グリメピリド錠３ｍｇ「ＺＥ」,dm
622029901,グリメピリド錠１ｍｇ「イセイ」,dm
622030001,グリメピリド錠３ｍｇ「イセイ」,dm
622031401,グリメピリド錠１ｍｇ「杏林」,dm
622031501,グリメピリド錠３ｍｇ「杏林」,dm
622033001,グリメピリド錠０．５ｍｇ「ＮＰ」,dm
622033101,グリメピリド錠１ｍｇ「ＮＰ」,dm
622033201,グリメピリド錠３ｍｇ「ＮＰ」,dm
622033701,グリメピリド錠１ｍｇ「モチダ」,dm
622033801,グリメピリド錠３ｍｇ「モチダ」,dm
622035701,グリメピリド錠１ｍｇ「日医工」,dm
622035801,グリメピリド錠３ｍｇ「日医工」,dm
622036002,グリベンクラミド錠１．２５ｍｇ「日医工」,dm
622037901,グリメピリドＯＤ錠１ｍｇ「ケミファ」,dm
622038001,グリメピリドＯＤ錠３ｍｇ「ケミファ」,dm
