医薬品コード,名称,薬価基準収載医薬品コード
622347301,ロサルヒド配合錠ＬＤ「モチダ」,2149110F1333
622347501,バルサルタン錠２０ｍｇ「モチダ」,2149041F1330
622347601,バルサルタン錠４０ｍｇ「モチダ」,2149041F2337
622347701,バルサルタン錠８０ｍｇ「モチダ」,2149041F3333
622347801,バルサルタン錠１６０ｍｇ「モチダ」,2149041F4011
622348001,バルサルタン錠２０ｍｇ「ＪＧ」,2149041F1012
622348101,バルサルタン錠４０ｍｇ「ＪＧ」,2149041F2019
622348201,バルサルタン錠８０ｍｇ「ＪＧ」,2149041F3015
622348301,バルサルタン錠１６０ｍｇ「ＪＧ」,2149041F4011
622348401,ロサルヒド配合錠ＬＤ「ＪＧ」,2149110F1015
622348601,ロサルヒド配合錠ＬＤ「ＥＰ」,2149110F1082
622348801,バルサルタン錠２０ｍｇ「ＤＳＥＰ」,2149041F1055
622348901,バルサルタン錠４０ｍｇ「ＤＳＥＰ」,2149041F2051
622349001,バルサルタン錠８０ｍｇ「ＤＳＥＰ」,2149041F3058
622349101,バルサルタン錠１６０ｍｇ「ＤＳＥＰ」,2149041F4011
622349301,ロサルヒド配合錠ＬＤ「ＥＥ」,2149110F1074
622349801,バルサルタン錠２０ｍｇ「ＥＥ」,2149041F1063
622349901,バルサルタン錠４０ｍｇ「ＥＥ」,2149041F2060
622350001,バルサルタン錠８０ｍｇ「ＥＥ」,2149041F3066
622350101,バルサルタン錠１６０ｍｇ「ＥＥ」,2149041F4011
622351501,バルサルタン錠２０ｍｇ「サノフィ」,2149041F1217
622351502,バルサルタン錠２０ｍｇ「ＮＰＩ」,2149041F1373
622351601,バルサルタン錠４０ｍｇ「サノフィ」,2149041F2213
622351602,バルサルタン錠４０ｍｇ「ＮＰＩ」,2149041F2370
622351701,バルサルタン錠８０ｍｇ「サノフィ」,2149041F3210
622351702,バルサルタン錠８０ｍｇ「ＮＰＩ」,2149041F3376
622351801,バルサルタン錠１６０ｍｇ「サノフィ」,2149041F4011
622351802,バルサルタン錠１６０ｍｇ「ＮＰＩ」,2149041F4011
622351901,バルサルタン錠２０ｍｇ「サンド」,2149041F1233
622352401,ロサルヒド配合錠ＬＤ「アメル」,2149110F1171
622352501,バルサルタン錠２０ｍｇ「アメル」,2149041F1012
622352601,バルサルタン錠４０ｍｇ「アメル」,2149041F2019
622352701,バルサルタン錠８０ｍｇ「アメル」,2149041F3015
622352801,バルサルタン錠１６０ｍｇ「アメル」,2149041F4011
622353201,バルサルタン錠２０ｍｇ「ＴＣＫ」,2149041F1128
622353301,バルサルタン錠４０ｍｇ「ＴＣＫ」,2149041F2124
622353401,バルサルタン錠２０ｍｇ「ケミファ」,2149041F1209
622353501,バルサルタン錠４０ｍｇ「ケミファ」,2149041F2205
622353601,バルサルタン錠８０ｍｇ「ケミファ」,2149041F3201
622353701,バルサルタン錠１６０ｍｇ「ケミファ」,2149041F4011
622353801,ロサルヒド配合錠ＬＤ「ケミファ」,2149110F1201
622353901,バルサルタン錠２０ｍｇ「ツルハラ」,2149041F1012
622354001,バルサルタン錠４０ｍｇ「ツルハラ」,2149041F2019
622354101,バルサルタン錠８０ｍｇ「ツルハラ」,2149041F3260
622354201,バルサルタン錠１６０ｍｇ「ツルハラ」,2149041F4267
622354501,ロサルヒド配合錠ＬＤ「ツルハラ」,2149110F1260
622355001,バルサルタン錠４０ｍｇ「サンド」,2149041F2230
622355101,バルサルタン錠８０ｍｇ「サンド」,2149041F3236
622355201,バルサルタン錠１６０ｍｇ「サンド」,2149041F4011
622355301,ロサルヒド配合錠ＬＤ「サンド」,2149110F1015
622355501,カルベジロール錠１．２５ｍｇ「サワイ」,2149032F3032
622355601,カルベジロール錠２．５ｍｇ「サワイ」,2149032F4039
622355701,バルサルタン錠２０ｍｇ「サワイ」,2149041F1225
622355801,バルサルタン錠４０ｍｇ「サワイ」,2149041F2221
622355901,バルサルタン錠８０ｍｇ「サワイ」,2149041F3228
622356001,バルサルタン錠１６０ｍｇ「サワイ」,2149041F4011
622356101,ロサルヒド配合錠ＬＤ「サワイ」,2149110F1210
622356701,バルサルタン錠８０ｍｇ「ＴＣＫ」,2149041F3120
622356801,バルサルタン錠１６０ｍｇ「ＴＣＫ」,2149041F4127
622356901,ロサルヒド配合錠ＬＤ「ＴＣＫ」,2149110F1155
622357001,ロサルヒド配合錠ＬＤ「三和」,2149110F1236
622357101,バルサルタン錠２０ｍｇ「ニプロ」,2149041F1012
622357201,バルサルタン錠４０ｍｇ「ニプロ」,2149041F2019
622357301,バルサルタン錠８０ｍｇ「ニプロ」,2149041F3015
622357401,バルサルタン錠１６０ｍｇ「ニプロ」,2149041F4011
622357501,ロサルヒド配合錠ＬＤ「ニプロ」,2149110F1015
622357801,カンデサルタン錠２ｍｇ「あすか」,2149040F1034
622357901,カンデサルタン錠４ｍｇ「あすか」,2149040F2030
622358001,カンデサルタン錠８ｍｇ「あすか」,2149040F3037
622358101,カンデサルタン錠１２ｍｇ「あすか」,2149040F4033
622358601,ロサルヒド配合錠ＬＤ「科研」,2149110F1180
622358701,バルサルタン錠２０ｍｇ「科研」,2149041F1187
622358801,バルサルタン錠４０ｍｇ「科研」,2149041F2183
622358901,バルサルタン錠８０ｍｇ「科研」,2149041F3180
622359001,バルサルタン錠１６０ｍｇ「科研」,2149041F4186
622359401,バルサルタン錠２０ｍｇ「日医工」,2149041F1012
622359501,バルサルタン錠４０ｍｇ「日医工」,2149041F2019
622359601,バルサルタン錠８０ｍｇ「日医工」,2149041F3015
622359701,バルサルタン錠１６０ｍｇ「日医工」,2149041F4011
622359801,ロサルヒド配合錠ＬＤ「日医工」,2149110F1287
622360701,アムロジピンＯＤ錠２．５ｍｇ「イセイ」,2171022F3323
622360801,アムロジピンＯＤ錠５ｍｇ「イセイ」,2171022F4320
622360901,アムロジピンＯＤ錠１０ｍｇ「イセイ」,2171022F6268
622361501,バルサルタン錠２０ｍｇ「イセイ」,2149041F1012
622361601,バルサルタン錠２０ｍｇ「ＳＮ」,2149041F1012
622361701,バルサルタン錠２０ｍｇ「ＤＫ」,2149041F1012
622361801,バルサルタン錠４０ｍｇ「イセイ」,2149041F2019
622361901,バルサルタン錠４０ｍｇ「ＳＮ」,2149041F2019
622362001,バルサルタン錠４０ｍｇ「ＤＫ」,2149041F2019
622362101,バルサルタン錠８０ｍｇ「イセイ」,2149041F3015
622362201,バルサルタン錠８０ｍｇ「ＳＮ」,2149041F3015
622362301,バルサルタン錠８０ｍｇ「ＤＫ」,2149041F3015
622362401,バルサルタン錠１６０ｍｇ「イセイ」,2149041F4011
622362501,バルサルタン錠１６０ｍｇ「ＳＮ」,2149041F4011
622362601,バルサルタン錠１６０ｍｇ「ＤＫ」,2149041F4011
622362801,ロサルヒド配合錠ＬＤ「ＳＮ」,2149110F1015
622362901,ロサルヒド配合錠ＬＤ「ＫＯ」,2149110F1015
622363001,ロサルヒド配合錠ＬＤ「ＤＫ」,2149110F1015
622365401,カンデサルタン錠２ｍｇ「杏林」,2149040F1018
622365501,カンデサルタン錠４ｍｇ「杏林」,2149040F2014
622365601,カンデサルタン錠８ｍｇ「杏林」,2149040F3010
622365701,カンデサルタン錠１２ｍｇ「杏林」,2149040F4017
622367401,カンデサルタン錠２ｍｇ「ＹＤ」,2149040F1140
622367501,カンデサルタン錠４ｍｇ「ＹＤ」,2149040F2146
622367601,カンデサルタン錠８ｍｇ「ＹＤ」,2149040F3142
622367701,カンデサルタン錠１２ｍｇ「ＹＤ」,2149040F4149
622368401,カンデサルタン錠２ｍｇ「モチダ」,2149040F1018
622368501,カンデサルタン錠４ｍｇ「モチダ」,2149040F2014
622368601,カンデサルタン錠８ｍｇ「モチダ」,2149040F3010
622368701,カンデサルタン錠１２ｍｇ「モチダ」,2149040F4017
622369201,カンデサルタン錠２ｍｇ「明治」,2149040F1018
622369301,カンデサルタン錠４ｍｇ「明治」,2149040F2014
622369401,カンデサルタン錠８ｍｇ「明治」,2149040F3010
622369501,カンデサルタン錠１２ｍｇ「明治」,2149040F4351
622369601,カンデサルタン錠２ｍｇ「ＪＧ」,2149040F1018
622369701,カンデサルタン錠４ｍｇ「ＪＧ」,2149040F2014
622369801,カンデサルタン錠８ｍｇ「ＪＧ」,2149040F3010
622369901,カンデサルタン錠１２ｍｇ「ＪＧ」,2149040F4017
622370401,カンデサルタン錠２ｍｇ「ゼリア」,2149040F1018
622370501,カンデサルタン錠４ｍｇ「ゼリア」,2149040F2014
622370601,カンデサルタン錠８ｍｇ「ゼリア」,2149040F3010
622370701,カンデサルタン錠１２ｍｇ「ゼリア」,2149040F4017
622371301,カンデサルタン錠２ｍｇ「ＤＳＥＰ」,2149040F1018
622371401,カンデサルタン錠４ｍｇ「ＤＳＥＰ」,2149040F2014
622371501,カンデサルタン錠８ｍｇ「ＤＳＥＰ」,2149040F3061
622371601,カンデサルタン錠１２ｍｇ「ＤＳＥＰ」,2149040F4068
622372001,カンデサルタン錠２ｍｇ「トーワ」,2149040F1301
622372101,カンデサルタン錠４ｍｇ「トーワ」,2149040F2308
622372201,カンデサルタン錠８ｍｇ「トーワ」,2149040F3304
622372301,カンデサルタン錠１２ｍｇ「トーワ」,2149040F4017
622373401,カンデサルタン錠２ｍｇ「ＦＦＰ」,2149040F1018
622373501,カンデサルタン錠４ｍｇ「ＦＦＰ」,2149040F2014
622373601,カンデサルタン錠８ｍｇ「ＦＦＰ」,2149040F3010
622373701,カンデサルタン錠１２ｍｇ「ＦＦＰ」,2149040F4017
622376501,カンデサルタン錠２ｍｇ「ＺＥ」,2149040F1018
622376601,カンデサルタン錠４ｍｇ「ＺＥ」,2149040F2014
622376701,カンデサルタン錠８ｍｇ「ＺＥ」,2149040F3010
622376801,カンデサルタン錠１２ｍｇ「ＺＥ」,2149040F4017
622377001,カンデサルタン錠２ｍｇ「ＢＭＤ」,2149040F1018
622377101,カンデサルタン錠４ｍｇ「ＢＭＤ」,2149040F2014
622377201,カンデサルタン錠８ｍｇ「ＢＭＤ」,2149040F3010
622377301,カンデサルタン錠１２ｍｇ「ＢＭＤ」,2149040F4017
622377401,カンデサルタン錠２ｍｇ「ＫＯＧ」,2149040F1018
622377501,カンデサルタン錠４ｍｇ「ＫＯＧ」,2149040F2014
622377601,カンデサルタン錠８ｍｇ「ＫＯＧ」,2149040F3010
622377701,カンデサルタン錠１２ｍｇ「ＫＯＧ」,2149040F4017
622378401,カンデサルタン錠２ｍｇ「日新」,2149040F1328
622378501,カンデサルタン錠４ｍｇ「日新」,2149040F2014
622378601,カンデサルタン錠８ｍｇ「日新」,2149040F3010
622378701,カンデサルタン錠１２ｍｇ「日新」,2149040F4017
622379601,カンデサルタン錠２ｍｇ「タナベ」,2149040F1018
622379701,カンデサルタン錠４ｍｇ「タナベ」,2149040F2014
622379801,カンデサルタン錠８ｍｇ「タナベ」,2149040F3010
622379901,カンデサルタン錠１２ｍｇ「タナベ」,2149040F4017
622380501,カンデサルタン錠２ｍｇ「オーハラ」,2149040F1182
622380601,カンデサルタン錠４ｍｇ「オーハラ」,2149040F2189
622380701,カンデサルタン錠８ｍｇ「オーハラ」,2149040F3185
622380801,カンデサルタン錠１２ｍｇ「オーハラ」,2149040F4181
622380901,カルベジロール錠１０ｍｇ「ＪＧ」,2149032F1137
622381001,カルベジロール錠２０ｍｇ「ＪＧ」,2149032F2010
622381501,カンデサルタン錠２ｍｇ「ファイザー」,2149040F1018
622381601,カンデサルタン錠４ｍｇ「ファイザー」,2149040F2014
622381701,カンデサルタン錠８ｍｇ「ファイザー」,2149040F3010
622381801,カンデサルタン錠１２ｍｇ「ファイザー」,2149040F4017
622382201,カンデサルタン錠２ｍｇ「ケミファ」,2149040F1212
622382301,カンデサルタン錠４ｍｇ「ケミファ」,2149040F2219
622382401,カンデサルタン錠８ｍｇ「ケミファ」,2149040F3215
622382501,カンデサルタン錠１２ｍｇ「ケミファ」,2149040F4211
622382601,カンデサルタン錠２ｍｇ「サンド」,2149040F1018
622382701,カンデサルタン錠４ｍｇ「サンド」,2149040F2014
622382801,カンデサルタン錠８ｍｇ「サンド」,2149040F3010
622382901,カンデサルタン錠１２ｍｇ「サンド」,2149040F4017
622383401,トリクロルメチアジド錠２ｍｇ「ＪＧ」,2132003F1443
622383701,カンデサルタン錠２ｍｇ「サノフィ」,2149040F1018
622383801,カンデサルタン錠４ｍｇ「サノフィ」,2149040F2014
622383901,カンデサルタン錠８ｍｇ「サノフィ」,2149040F3010
622384001,カンデサルタン錠１２ｍｇ「サノフィ」,2149040F4017
622385001,カンデサルタン錠２ｍｇ「テバ」,2149040F1018
622385101,カンデサルタン錠４ｍｇ「テバ」,2149040F2014
622385201,カンデサルタン錠２ｍｇ「ＤＫ」,2149040F1018
622385301,カンデサルタン錠４ｍｇ「ＤＫ」,2149040F2014
622385401,カンデサルタン錠８ｍｇ「ＤＫ」,2149040F3010
622385501,カンデサルタン錠１２ｍｇ「ＤＫ」,2149040F4017
622385601,カンデサルタン錠２ｍｇ「日医工」,2149040F1018
622386001,カンデサルタン錠４ｍｇ「日医工」,2149040F2014
622386401,カンデサルタン錠２ｍｇ「ＴＣＫ」,2149040F1131
622386501,カンデサルタン錠４ｍｇ「ＴＣＫ」,2149040F2138
622386601,カンデサルタン錠８ｍｇ「ＴＣＫ」,2149040F3134
622386701,カンデサルタン錠１２ｍｇ「ＴＣＫ」,2149040F4130
622387101,カンデサルタン錠８ｍｇ「日医工」,2149040F3010
622387201,カンデサルタン錠１２ｍｇ「日医工」,2149040F4017
622388301,エナラプリルマレイン酸塩錠２．５ｍｇ「ＮｉｋＰ」,2144002F1334
622388401,エナラプリルマレイン酸塩錠５ｍｇ「ＮｉｋＰ」,2144002F2381
622389301,エナラプリルマレイン酸塩錠１０ｍｇ「ＮｉｋＰ」,2144002F3302
622390201,カンデサルタンＯＤ錠２ｍｇ「サワイ」,2149040F5013
622390301,カンデサルタンＯＤ錠４ｍｇ「サワイ」,2149040F6010
622390401,カンデサルタンＯＤ錠８ｍｇ「サワイ」,2149040F7016
622390501,カンデサルタンＯＤ錠１２ｍｇ「サワイ」,2149040F8047
622390601,カンデサルタン錠２ｍｇ「サワイ」,2149040F1018
622390701,カンデサルタン錠４ｍｇ「サワイ」,2149040F2014
622390801,カンデサルタン錠８ｍｇ「サワイ」,2149040F3010
622390901,カンデサルタン錠１２ｍｇ「サワイ」,2149040F4017
622391301,カンデサルタン錠２ｍｇ「ニプロ」,2149040F1018
622391401,カンデサルタン錠４ｍｇ「ニプロ」,2149040F2014
622391501,カンデサルタン錠８ｍｇ「ニプロ」,2149040F3010
622391601,カンデサルタン錠１２ｍｇ「ニプロ」,2149040F4017
622392601,カンデサルタン錠２ｍｇ「三和」,2149040F1018
622392701,カンデサルタン錠４ｍｇ「三和」,2149040F2014
622392801,カンデサルタン錠８ｍｇ「三和」,2149040F3010
622392901,カンデサルタン錠１２ｍｇ「三和」,2149040F4017
622393401,カンデサルタン錠２ｍｇ「ツルハラ」,2149040F1280
622393501,カンデサルタン錠４ｍｇ「ツルハラ」,2149040F2286
622393601,カンデサルタン錠８ｍｇ「ツルハラ」,2149040F3282
622393701,カンデサルタン錠１２ｍｇ「ツルハラ」,2149040F4017
622394201,カンデサルタン錠８ｍｇ「テバ」,2149040F3010
622394301,カンデサルタン錠１２ｍｇ「テバ」,2149040F4017
622395401,カンデサルタン錠２ｍｇ「アメル」,2149040F1018
622395501,カンデサルタン錠４ｍｇ「アメル」,2149040F2014
622395601,カンデサルタン錠８ｍｇ「アメル」,2149040F3010
622395701,カンデサルタン錠１２ｍｇ「アメル」,2149040F4017
622396101,カンデサルタン錠２ｍｇ「科研」,2149040F1190
622396201,カンデサルタン錠４ｍｇ「科研」,2149040F2197
622396301,カンデサルタン錠８ｍｇ「科研」,2149040F3193
622396401,カンデサルタン錠１２ｍｇ「科研」,2149040F4190
622397701,カンデサルタンＯＤ錠２ｍｇ「ＥＥ」,2149040F5013
622397801,カンデサルタンＯＤ錠２ｍｇ「ＫＮ」,2149040F5013
622397901,カンデサルタンＯＤ錠４ｍｇ「ＥＥ」,2149040F6010
622398001,カンデサルタンＯＤ錠４ｍｇ「ＫＮ」,2149040F6036
622398101,カンデサルタンＯＤ錠８ｍｇ「ＥＥ」,2149040F7016
622398201,カンデサルタンＯＤ錠８ｍｇ「ＫＮ」,2149040F7016
622398301,カンデサルタンＯＤ錠１２ｍｇ「ＥＥ」,2149040F8020
622398401,カンデサルタンＯＤ錠１２ｍｇ「ＫＮ」,2149040F8039
622398501,カンデサルタン錠２ｍｇ「ＥＥ」,2149040F1018
622398601,カンデサルタン錠２ｍｇ「イセイ」,2149040F1018
622398701,カンデサルタン錠２ｍｇ「ＫＮ」,2149040F1018
